customerID,Churn_Probabilité,Risque_Churn,Action_Marketing
6308-CQRBU,0.0672746518871057,Faible,Continuer le suivi régulier
2754-XBHTB,0.6087428535132031,Faible,Continuer le suivi régulier
1597-LHYNC,0.5008789064733775,Faible,Continuer le suivi régulier
0186-CAERR,0.14516750422854283,Faible,Continuer le suivi régulier
3043-SUDUA,0.07269901157300138,Faible,Continuer le suivi régulier
5442-BHQNG,0.6385157064970058,Faible,Continuer le suivi régulier
2169-RRLFW,0.010478581773405493,Faible,Continuer le suivi régulier
5872-OEQNH,0.11176234643093373,Faible,Continuer le suivi régulier
3162-KKZXO,0.4282275623319611,Faible,Continuer le suivi régulier
7055-VKGDA,0.23536858567820876,Faible,Continuer le suivi régulier
0754-UKWQP,0.7864399228251208,Haut,Offre de fidélisation personnalisée
8873-GLDMH,0.6118286796917743,Faible,Continuer le suivi régulier
5696-JVVQY,0.04044926331981512,Faible,Continuer le suivi régulier
8946-BFWSG,0.013514027250307762,Faible,Continuer le suivi régulier
7493-TPUWZ,0.8350118958300903,Haut,Offre de fidélisation personnalisée
0547-HURJB,0.09121316463623882,Faible,Continuer le suivi régulier
8904-OPDCK,0.2552624419786743,Faible,Continuer le suivi régulier
8845-LWKGE,0.08525152027022999,Faible,Continuer le suivi régulier
1577-HKTFG,0.21015403693929383,Faible,Continuer le suivi régulier
8752-STIVR,0.6945018407684013,Faible,Continuer le suivi régulier
0691-NIKRI,0.3119281051188997,Faible,Continuer le suivi régulier
5022-JNQEQ,0.40683383032903503,Faible,Continuer le suivi régulier
4558-FANTW,0.3424830887968369,Faible,Continuer le suivi régulier
3249-VHRIP,0.04977641347318664,Faible,Continuer le suivi régulier
3736-BLEPA,0.08055104003820215,Faible,Continuer le suivi régulier
4701-LKOZD,0.02432456628136031,Faible,Continuer le suivi régulier
6603-QWSPR,0.09434865040881922,Faible,Continuer le suivi régulier
9921-QFQUL,0.3336531363381897,Faible,Continuer le suivi régulier
1929-ZCBHE,0.055782423569362014,Faible,Continuer le suivi régulier
4378-MYPGO,0.060764841582864916,Faible,Continuer le suivi régulier
8651-ENBZX,0.30287459947965945,Faible,Continuer le suivi régulier
4129-LYCOI,0.09375481395557939,Faible,Continuer le suivi régulier
7798-JVXYM,0.28028374043123744,Faible,Continuer le suivi régulier
8647-SDTWQ,0.39264114959523433,Faible,Continuer le suivi régulier
2696-ECXKC,0.21175950889921058,Faible,Continuer le suivi régulier
2081-KJSQF,0.42009559490260745,Faible,Continuer le suivi régulier
7623-TRNQN,0.4298158530717878,Faible,Continuer le suivi régulier
3323-CPBWR,0.34224183052148716,Faible,Continuer le suivi régulier
9330-IJWIO,0.7261061780404056,Haut,Offre de fidélisation personnalisée
3384-CTMSF,0.5183537605568642,Faible,Continuer le suivi régulier
0902-RFHOF,0.035080770641374555,Faible,Continuer le suivi régulier
9286-DOJGF,0.43405309415179033,Faible,Continuer le suivi régulier
6048-QBXKL,0.5986630250525191,Faible,Continuer le suivi régulier
9661-MHUMO,0.5483300693461542,Faible,Continuer le suivi régulier
7718-RXDGG,0.32947361668371267,Faible,Continuer le suivi régulier
1025-FALIX,0.2766711350996352,Faible,Continuer le suivi régulier
3451-VAWLI,0.019999815311167943,Faible,Continuer le suivi régulier
3407-QGWLG,0.13971486495253047,Faible,Continuer le suivi régulier
1842-EZJMK,0.3635768337381907,Faible,Continuer le suivi régulier
2347-WKKAE,0.36595422961633656,Faible,Continuer le suivi régulier
8735-DCXNF,0.11806731832036334,Faible,Continuer le suivi régulier
3214-IYUUQ,0.1178084722880577,Faible,Continuer le suivi régulier
1936-UAFEH,0.07858622223084094,Faible,Continuer le suivi régulier
3587-PMCOY,0.42072832165561325,Faible,Continuer le suivi régulier
8079-XRJRS,0.08482680456255803,Faible,Continuer le suivi régulier
1027-LKKQQ,0.016725297018725698,Faible,Continuer le suivi régulier
7148-XZPHA,0.18352194820305645,Faible,Continuer le suivi régulier
8073-IJDCM,0.3597548205666853,Faible,Continuer le suivi régulier
5309-TAIKL,0.2026883591254512,Faible,Continuer le suivi régulier
6856-RAURS,0.6572285292198043,Faible,Continuer le suivi régulier
8778-LMWTJ,0.46882445433732567,Faible,Continuer le suivi régulier
9717-IOAAF,0.023653194007395566,Faible,Continuer le suivi régulier
8884-ADFVN,0.8744506510636899,Haut,Offre de fidélisation personnalisée
2845-KDHVX,0.02139766186992883,Faible,Continuer le suivi régulier
0848-SOMKO,0.02396385777022217,Faible,Continuer le suivi régulier
2720-WGKHP,0.8238474200526509,Haut,Offre de fidélisation personnalisée
6734-FQAJX,0.061213522450985526,Faible,Continuer le suivi régulier
2869-ADAWR,0.27578959324991065,Faible,Continuer le suivi régulier
1535-VTJOQ,0.02073994922219898,Faible,Continuer le suivi régulier
6368-TZZDT,0.033934727925004675,Faible,Continuer le suivi régulier
0943-ZQPXH,0.18478121116554705,Faible,Continuer le suivi régulier
1293-BSEUN,0.010615488989471181,Faible,Continuer le suivi régulier
9894-EZEWG,0.7563555609383102,Haut,Offre de fidélisation personnalisée
1302-TPUBN,0.018981998561686034,Faible,Continuer le suivi régulier
7851-FLGGQ,0.5522656304098251,Faible,Continuer le suivi régulier
0637-UBJRP,0.44118692286797817,Faible,Continuer le suivi régulier
0940-OUQEC,0.6005039017296149,Faible,Continuer le suivi régulier
2378-VTKDH,0.4448984828568222,Faible,Continuer le suivi régulier
0927-CNGRH,0.29952605847361186,Faible,Continuer le suivi régulier
8608-OZTLB,0.05206623925208694,Faible,Continuer le suivi régulier
2335-GSODA,0.025073485738760042,Faible,Continuer le suivi régulier
1952-DVVSW,0.0668638866717824,Faible,Continuer le suivi régulier
0702-PGIBZ,0.8594551366301271,Haut,Offre de fidélisation personnalisée
6656-GULJQ,0.018127219772505105,Faible,Continuer le suivi régulier
9853-JFZDU,0.12071180711465071,Faible,Continuer le suivi régulier
1963-VAUKV,0.31604175020891334,Faible,Continuer le suivi régulier
3777-XROBG,0.019999815311167943,Faible,Continuer le suivi régulier
6994-FGRHH,0.20283077894230003,Faible,Continuer le suivi régulier
4000-VGMQP,0.10907357760369608,Faible,Continuer le suivi régulier
3999-WRNGR,0.2689316953414165,Faible,Continuer le suivi régulier
3466-RITXD,0.4152516805610774,Faible,Continuer le suivi régulier
2680-XKKNJ,0.047890233150314196,Faible,Continuer le suivi régulier
3058-HJCUY,0.3209566848699396,Faible,Continuer le suivi régulier
2974-GGUXS,0.33465125803871004,Faible,Continuer le suivi régulier
7994-XIRTR,0.09813171438226669,Faible,Continuer le suivi régulier
3259-FDWOY,0.16417073473201807,Faible,Continuer le suivi régulier
2101-RANCD,0.3826852835962723,Faible,Continuer le suivi régulier
7921-BEPCI,0.014113354935321428,Faible,Continuer le suivi régulier
0807-ZABDG,0.21013626648051534,Faible,Continuer le suivi régulier
8510-TMWYB,0.050529762736799606,Faible,Continuer le suivi régulier
3258-ZKPAI,0.030286459518748848,Faible,Continuer le suivi régulier
1428-IEDPR,0.21525049897308016,Faible,Continuer le suivi régulier
5298-GSTLM,0.19849807502186786,Faible,Continuer le suivi régulier
4450-YOOHP,0.2787588558431391,Faible,Continuer le suivi régulier
6728-CZFEI,0.07645931589235555,Faible,Continuer le suivi régulier
5748-RNCJT,0.30755998508963583,Faible,Continuer le suivi régulier
3653-NCRDJ,0.03933793920415325,Faible,Continuer le suivi régulier
6121-TNHBO,0.032438049213992966,Faible,Continuer le suivi régulier
5119-NZPTV,0.6447838489519352,Faible,Continuer le suivi régulier
6519-ZHPXP,0.038529353879750754,Faible,Continuer le suivi régulier
7739-LAXOG,0.41296373521499785,Faible,Continuer le suivi régulier
3472-QPRCH,0.020064288186465905,Faible,Continuer le suivi régulier
8224-UAXBZ,0.11081659313457225,Faible,Continuer le suivi régulier
9610-WCESF,0.024504815152674293,Faible,Continuer le suivi régulier
9776-CLUJA,0.4283547867738313,Faible,Continuer le suivi régulier
2486-WYVVE,0.12550693173944436,Faible,Continuer le suivi régulier
3865-ZYKAD,0.17297428025174685,Faible,Continuer le suivi régulier
1422-DGUBX,0.15500992223840587,Faible,Continuer le suivi régulier
2999-AANRQ,0.02369338823952239,Faible,Continuer le suivi régulier
8668-KNZTI,0.07130527273214046,Faible,Continuer le suivi régulier
0480-KYJVA,0.010268730456295548,Faible,Continuer le suivi régulier
6034-ZRYCV,0.038074679831769064,Faible,Continuer le suivi régulier
9746-YKGXB,0.08247698013385812,Faible,Continuer le suivi régulier
3926-YZVVX,0.04773032016058873,Faible,Continuer le suivi régulier
6000-UKLWI,0.018867106096170042,Faible,Continuer le suivi régulier
2079-FBMZK,0.4847088096678246,Faible,Continuer le suivi régulier
6332-FBZRI,0.0370691094772887,Faible,Continuer le suivi régulier
2096-XOTMO,0.08630978496050981,Faible,Continuer le suivi régulier
3266-FTKHB,0.02281678177229112,Faible,Continuer le suivi régulier
8221-EQDGL,0.0918920194241976,Faible,Continuer le suivi régulier
2346-LOCWC,0.019999815311167943,Faible,Continuer le suivi régulier
6608-QQLVK,0.7715103196861841,Haut,Offre de fidélisation personnalisée
0298-XACET,0.027602265652034157,Faible,Continuer le suivi régulier
7560-QJAVJ,0.026808754784957194,Faible,Continuer le suivi régulier
2995-YWTCD,0.02482186473411173,Faible,Continuer le suivi régulier
3551-HUAZH,0.8686324506398115,Haut,Offre de fidélisation personnalisée
9137-UIYPG,0.3722116038423326,Faible,Continuer le suivi régulier
2809-ZMYOQ,0.5390416158898497,Faible,Continuer le suivi régulier
5084-OOVCJ,0.11281002570594885,Faible,Continuer le suivi régulier
0254-WWRKD,0.05117507006212329,Faible,Continuer le suivi régulier
7727-SHVZV,0.10842520942791181,Faible,Continuer le suivi régulier
6302-JGYRJ,0.11681841662153547,Faible,Continuer le suivi régulier
5339-PXDVH,0.4847429718250066,Faible,Continuer le suivi régulier
2205-LPVGL,0.05263997491486518,Faible,Continuer le suivi régulier
8782-NUUOL,0.05144017109303073,Faible,Continuer le suivi régulier
3685-YLCMQ,0.5352400987463612,Faible,Continuer le suivi régulier
7601-WFVZV,0.29952605847361186,Faible,Continuer le suivi régulier
4609-KNNWG,0.0186426737346434,Faible,Continuer le suivi régulier
4868-AADLV,0.23638960731282027,Faible,Continuer le suivi régulier
9529-OFXHY,0.3302807343404531,Faible,Continuer le suivi régulier
8634-MPHTR,0.5961791146285325,Faible,Continuer le suivi régulier
2669-QVCRG,0.24130055239401266,Faible,Continuer le suivi régulier
2478-EEWWM,0.30470529486306136,Faible,Continuer le suivi régulier
9174-IHETN,0.03674402543740963,Faible,Continuer le suivi régulier
2233-TXSIU,0.049191998836760814,Faible,Continuer le suivi régulier
9644-UMGQA,0.24480967918128888,Faible,Continuer le suivi régulier
3256-EZDBI,0.26881324059969935,Faible,Continuer le suivi régulier
8761-NSOBC,0.371462852003539,Faible,Continuer le suivi régulier
0419-YAAPX,0.2662528426458466,Faible,Continuer le suivi régulier
8413-VONUO,0.5153398527959753,Faible,Continuer le suivi régulier
0872-CASZJ,0.0733156263252835,Faible,Continuer le suivi régulier
4726-DLWQN,0.14644158199710566,Faible,Continuer le suivi régulier
8164-OCKUJ,0.018867106096170042,Faible,Continuer le suivi régulier
3094-JOJAI,0.28092851732532775,Faible,Continuer le suivi régulier
9494-MRNYX,0.4541354220819925,Faible,Continuer le suivi régulier
2599-CZABP,0.10582644285332096,Faible,Continuer le suivi régulier
7945-PRBVF,0.019999815311167943,Faible,Continuer le suivi régulier
4544-RXFMG,0.10737423244501948,Faible,Continuer le suivi régulier
0859-YGKFW,0.03958555246461802,Faible,Continuer le suivi régulier
1150-FTQGN,0.06674893952754712,Faible,Continuer le suivi régulier
9223-UCPVT,0.8744501898723435,Haut,Offre de fidélisation personnalisée
7196-LIWRH,0.02747566705038044,Faible,Continuer le suivi régulier
5448-VWNAM,0.07820897229445056,Faible,Continuer le suivi régulier
1177-XZBJL,0.03835859105022247,Faible,Continuer le suivi régulier
3518-FSTWG,0.04296006733773769,Faible,Continuer le suivi régulier
9330-VOFSZ,0.08693136604954099,Faible,Continuer le suivi régulier
4351-QLCSU,0.6260840313626934,Faible,Continuer le suivi régulier
0939-EREMR,0.14708422320057218,Faible,Continuer le suivi régulier
9389-ACWBI,0.5031944619290443,Faible,Continuer le suivi régulier
5419-JPRRN,0.9235978323150998,Haut,Offre de fidélisation personnalisée
3644-QXEHN,0.5516119703686209,Faible,Continuer le suivi régulier
2911-IJORQ,0.061138951680241437,Faible,Continuer le suivi régulier
5921-NGYRH,0.09428144036519708,Faible,Continuer le suivi régulier
2100-BDNSN,0.2943756820344456,Faible,Continuer le suivi régulier
5998-DZLYR,0.048003438692569754,Faible,Continuer le suivi régulier
0488-GSLFR,0.8478177525884498,Haut,Offre de fidélisation personnalisée
9318-NKNFC,0.43152261358543903,Faible,Continuer le suivi régulier
3985-HOYPM,0.03467028514329063,Faible,Continuer le suivi régulier
9728-FTTVZ,0.8478177525884498,Haut,Offre de fidélisation personnalisée
9548-LERKT,0.0186426737346434,Faible,Continuer le suivi régulier
6576-FBXOJ,0.1594339760264446,Faible,Continuer le suivi régulier
4310-KEDTB,0.1346810796990207,Faible,Continuer le suivi régulier
7254-IQWOZ,0.8478177525884498,Haut,Offre de fidélisation personnalisée
2474-BRUCM,0.479651927260916,Faible,Continuer le suivi régulier
4062-HBMOS,0.5300211324025015,Faible,Continuer le suivi régulier
0742-NXBGR,0.8023169851886072,Haut,Offre de fidélisation personnalisée
2676-ISHSF,0.31604175020891334,Faible,Continuer le suivi régulier
9236-NDUCW,0.02622654677667475,Faible,Continuer le suivi régulier
4753-PADAS,0.20801094682401186,Faible,Continuer le suivi régulier
6103-QCKFX,0.08911951096838439,Faible,Continuer le suivi régulier
7781-EWARA,0.08594673272567721,Faible,Continuer le suivi régulier
6110-OHIHY,0.5276214530313545,Faible,Continuer le suivi régulier
7018-FPXHH,0.027800166534967297,Faible,Continuer le suivi régulier
5889-LFOLL,0.7680384730900033,Haut,Offre de fidélisation personnalisée
5708-EVONK,0.1864304664343615,Faible,Continuer le suivi régulier
8708-XPXHZ,0.480757785107849,Faible,Continuer le suivi régulier
0616-ATFGB,0.7474197868225972,Haut,Offre de fidélisation personnalisée
0572-ZJKLT,0.060720381250175016,Faible,Continuer le suivi régulier
5135-RDDQL,0.02416223434629698,Faible,Continuer le suivi régulier
1353-LJWEM,0.19977485183421284,Faible,Continuer le suivi régulier
1794-SWWKL,0.20072662433142793,Faible,Continuer le suivi régulier
6166-YIPFO,0.01758926053717157,Faible,Continuer le suivi régulier
7016-BPGEU,0.23595530853741953,Faible,Continuer le suivi régulier
6876-ADESB,0.6011616841110983,Faible,Continuer le suivi régulier
9332-GYWLO,0.31111258148360754,Faible,Continuer le suivi régulier
1963-SVUCV,0.5923377537767958,Faible,Continuer le suivi régulier
4184-VODJZ,0.12873553844866756,Faible,Continuer le suivi régulier
0220-EBGCE,0.8282056914331826,Haut,Offre de fidélisation personnalisée
1092-WPIVQ,0.02070601085153272,Faible,Continuer le suivi régulier
7233-IOQNP,0.09740444948263,Faible,Continuer le suivi régulier
2834-JKOOW,0.04691991620793118,Faible,Continuer le suivi régulier
2754-VDLTR,0.6833381147479909,Faible,Continuer le suivi régulier
2400-FEQME,0.018867106096170042,Faible,Continuer le suivi régulier
3190-XFANI,0.26712919784615446,Faible,Continuer le suivi régulier
7551-DACSP,0.26141774506657395,Faible,Continuer le suivi régulier
4957-SREEC,0.018981998561686034,Faible,Continuer le suivi régulier
7235-NXZCP,0.7420326048309916,Haut,Offre de fidélisation personnalisée
0230-UBYPQ,0.03718218812378871,Faible,Continuer le suivi régulier
4923-ADWXJ,0.15302480698629836,Faible,Continuer le suivi régulier
1763-KUAAW,0.045609090594975095,Faible,Continuer le suivi régulier
1104-TNLZA,0.5226223564515893,Faible,Continuer le suivi régulier
5195-KPUNQ,0.17716445758956886,Faible,Continuer le suivi régulier
0520-FDVVT,0.25513403981387905,Faible,Continuer le suivi régulier
3439-GVUSX,0.40977218017604156,Faible,Continuer le suivi régulier
1444-VVSGW,0.6050882108253611,Faible,Continuer le suivi régulier
5712-PTIWW,0.6952702647896901,Faible,Continuer le suivi régulier
5949-HGVJL,0.18142039977428534,Faible,Continuer le suivi régulier
5203-XEHAX,0.08019517353336346,Faible,Continuer le suivi régulier
1635-HDGFT,0.019313908847179793,Faible,Continuer le suivi régulier
3315-TOTBP,0.3468303276992064,Faible,Continuer le suivi régulier
8050-XGRVL,0.03630285132185955,Faible,Continuer le suivi régulier
6661-HBGWL,0.472522419626712,Faible,Continuer le suivi régulier
1518-VOWAV,0.2463863674179041,Faible,Continuer le suivi régulier
9828-QHFBK,0.20841052987016148,Faible,Continuer le suivi régulier
3908-MKIMJ,0.08144890953936972,Faible,Continuer le suivi régulier
5012-YSPJJ,0.1076504475148704,Faible,Continuer le suivi régulier
5909-ECHUI,0.7116553766986584,Haut,Offre de fidélisation personnalisée
1309-BXVOQ,0.6083483861204643,Faible,Continuer le suivi régulier
6728-VOIFY,0.18426136822488814,Faible,Continuer le suivi régulier
9317-WZPGV,0.7276086319695231,Haut,Offre de fidélisation personnalisée
4891-NLUBA,0.027466359867289396,Faible,Continuer le suivi régulier
2856-HYAPG,0.8095620741558925,Haut,Offre de fidélisation personnalisée
8969-PRHFK,0.03738590268169884,Faible,Continuer le suivi régulier
0661-KQHNK,0.05139121119349009,Faible,Continuer le suivi régulier
8709-KRDVL,0.5232309161029959,Faible,Continuer le suivi régulier
4488-PSYCG,0.08789238025764226,Faible,Continuer le suivi régulier
1427-VERSM,0.345282307459204,Faible,Continuer le suivi régulier
9801-NOSHQ,0.03467028514329063,Faible,Continuer le suivi régulier
6339-YPSAH,0.5963745929454194,Faible,Continuer le suivi régulier
3621-CEOVK,0.7946124326127653,Haut,Offre de fidélisation personnalisée
6906-ANDWJ,0.4175521362130934,Faible,Continuer le suivi régulier
2159-TURXX,0.14088508304538808,Faible,Continuer le suivi régulier
1548-FEHVL,0.26518593031948606,Faible,Continuer le suivi régulier
3795-CAWEX,0.10011949914972555,Faible,Continuer le suivi régulier
6215-NQCPY,0.6118940920674362,Faible,Continuer le suivi régulier
5647-URDKA,0.02747566705038044,Faible,Continuer le suivi régulier
2229-DPMBI,0.02747566705038044,Faible,Continuer le suivi régulier
9626-WEQRM,0.2607628183742894,Faible,Continuer le suivi régulier
2188-SXWVT,0.046022289595433336,Faible,Continuer le suivi régulier
6258-PVZWJ,0.02593005623665815,Faible,Continuer le suivi régulier
1094-BKOSX,0.08222981853304792,Faible,Continuer le suivi régulier
6969-MVBAI,0.743496360953814,Haut,Offre de fidélisation personnalisée
2978-XXSOG,0.09733938980141707,Faible,Continuer le suivi régulier
2342-CKIAO,0.13657083875558187,Faible,Continuer le suivi régulier
6953-PBDIN,0.027888853751040648,Faible,Continuer le suivi régulier
3898-BSJYF,0.10239870301795735,Faible,Continuer le suivi régulier
3938-YFPXD,0.017995452308631022,Faible,Continuer le suivi régulier
7696-AMHOD,0.12938784045858423,Faible,Continuer le suivi régulier
2453-SAFNS,0.06341539907846452,Faible,Continuer le suivi régulier
9558-IHEZX,0.057574758203281326,Faible,Continuer le suivi régulier
9617-UDPEU,0.03887964707622212,Faible,Continuer le suivi régulier
6340-DACFT,0.019999815311167943,Faible,Continuer le suivi régulier
4955-VCWBI,0.035080770641374555,Faible,Continuer le suivi régulier
6813-GZQCG,0.02184182129648263,Faible,Continuer le suivi régulier
7426-GSWPO,0.1771241945086687,Faible,Continuer le suivi régulier
3389-KTRXV,0.019177840515011847,Faible,Continuer le suivi régulier
3118-UHVVQ,0.018290378354072604,Faible,Continuer le suivi régulier
1031-IIDEO,0.8119999514801866,Haut,Offre de fidélisation personnalisée
5832-XKAES,0.584566841597599,Faible,Continuer le suivi régulier
3205-MXZRA,0.056412799961117276,Faible,Continuer le suivi régulier
4701-AHWMW,0.22588055982026586,Faible,Continuer le suivi régulier
8317-BVKSO,0.12576499074707706,Faible,Continuer le suivi régulier
5702-KVQRD,0.02129215581275807,Faible,Continuer le suivi régulier
0083-PIVIK,0.038397532645653126,Faible,Continuer le suivi régulier
9210-IAHGH,0.24821174024978224,Faible,Continuer le suivi régulier
6169-PGNCD,0.023737508576654836,Faible,Continuer le suivi régulier
0023-XUOPT,0.548018533480522,Faible,Continuer le suivi régulier
4592-IWTJI,0.556552655653967,Faible,Continuer le suivi régulier
4909-JOUPP,0.041058803445374215,Faible,Continuer le suivi régulier
4657-FWVFY,0.34083607753944173,Faible,Continuer le suivi régulier
2257-BOVXD,0.23416857265389474,Faible,Continuer le suivi régulier
7729-JTEEC,0.6151029067643533,Faible,Continuer le suivi régulier
7632-MNYOY,0.1757332990493512,Faible,Continuer le suivi régulier
6518-LGAOV,0.4858843139597748,Faible,Continuer le suivi régulier
7242-QZLXF,0.6906270265930716,Faible,Continuer le suivi régulier
4576-CSAJH,0.05714083536747197,Faible,Continuer le suivi régulier
1000-AJSLD,0.4294155744681611,Faible,Continuer le suivi régulier
9696-RMYBA,0.658301005156786,Faible,Continuer le suivi régulier
8690-UPCZI,0.04618184541117843,Faible,Continuer le suivi régulier
1062-LHZOD,0.7755633823637107,Haut,Offre de fidélisation personnalisée
9770-LXDBK,0.18190829346452325,Faible,Continuer le suivi régulier
4086-WITJG,0.01087808504391968,Faible,Continuer le suivi régulier
8344-WFMFH,0.2885143734204129,Faible,Continuer le suivi régulier
9600-NAXZN,0.6049721141271182,Faible,Continuer le suivi régulier
8822-KNBHV,0.09964271867622776,Faible,Continuer le suivi régulier
8404-FYDIB,0.2725033539206937,Faible,Continuer le suivi régulier
2791-SFVEW,0.09476634994450722,Faible,Continuer le suivi régulier
6457-USBER,0.8511854420621375,Haut,Offre de fidélisation personnalisée
6762-NSODU,0.019999815311167943,Faible,Continuer le suivi régulier
4662-EKDPQ,0.514280355925188,Faible,Continuer le suivi régulier
9248-OJYKK,0.887671205700031,Haut,Offre de fidélisation personnalisée
9888-ZCUMM,0.020892623431110154,Faible,Continuer le suivi régulier
3398-FSHON,0.71310900715983,Haut,Offre de fidélisation personnalisée
3319-DWOEP,0.7484266022973344,Haut,Offre de fidélisation personnalisée
1074-WVEVG,0.035080770641374555,Faible,Continuer le suivi régulier
9979-RGMZT,0.24943427689247924,Faible,Continuer le suivi régulier
6437-UDQJM,0.023780136427247196,Faible,Continuer le suivi régulier
1226-IENZN,0.5267911426718189,Faible,Continuer le suivi régulier
2108-GLPQB,0.15453037252458002,Faible,Continuer le suivi régulier
9259-PACGQ,0.09144455215594299,Faible,Continuer le suivi régulier
4415-IJZTP,0.8545072107436036,Haut,Offre de fidélisation personnalisée
1465-VINDH,0.7844268975664773,Haut,Offre de fidélisation personnalisée
5474-LAMUQ,0.03467028514329063,Faible,Continuer le suivi régulier
3468-DRVQJ,0.07928211588132306,Faible,Continuer le suivi régulier
1122-YJBCS,0.047857814865444305,Faible,Continuer le suivi régulier
4990-ALDGW,0.018867106096170042,Faible,Continuer le suivi régulier
4816-OKWNX,0.2468850420110584,Faible,Continuer le suivi régulier
3315-IKYZQ,0.03998789929763162,Faible,Continuer le suivi régulier
2810-FTLEM,0.23671490764379943,Faible,Continuer le suivi régulier
4747-LCAQL,0.1166384508563823,Faible,Continuer le suivi régulier
3411-WLRSQ,0.5849890317892488,Faible,Continuer le suivi régulier
0898-XCGTF,0.2151129551942247,Faible,Continuer le suivi régulier
8006-PYCSW,0.13657083875558187,Faible,Continuer le suivi régulier
8249-THVEC,0.035080770641374555,Faible,Continuer le suivi régulier
8722-PRFDV,0.029692423305234476,Faible,Continuer le suivi régulier
2164-SOQXL,0.06879114058736047,Faible,Continuer le suivi régulier
4020-KIUDI,0.1044189706326793,Faible,Continuer le suivi régulier
5850-BDWCY,0.09898803597578673,Faible,Continuer le suivi régulier
2038-YSEZE,0.07746642215542283,Faible,Continuer le suivi régulier
0827-ITJPH,0.022469476597757148,Faible,Continuer le suivi régulier
8799-OXZMD,0.14124862798455343,Faible,Continuer le suivi régulier
1925-TIBLE,0.7555569735828737,Haut,Offre de fidélisation personnalisée
1705-GUHPV,0.01378927530451065,Faible,Continuer le suivi régulier
4779-ZGICK,0.018927998012548637,Faible,Continuer le suivi régulier
0048-PIHNL,0.03715002906270681,Faible,Continuer le suivi régulier
0818-OCPZO,0.5327866008583145,Faible,Continuer le suivi régulier
3967-KXAPS,0.013798853744492941,Faible,Continuer le suivi régulier
1447-GIQMR,0.8478177525884498,Haut,Offre de fidélisation personnalisée
3704-IEAXF,0.017103457657883375,Faible,Continuer le suivi régulier
6810-VCAEX,0.04496473896101037,Faible,Continuer le suivi régulier
0674-EYYZV,0.7078939077861427,Haut,Offre de fidélisation personnalisée
4480-MBMLB,0.31005927671767325,Faible,Continuer le suivi régulier
1395-OFUWC,0.15059237474795198,Faible,Continuer le suivi régulier
0822-QGCXA,0.17586348282730782,Faible,Continuer le suivi régulier
0872-NXJYS,0.6272504956518706,Faible,Continuer le suivi régulier
2832-KJCRD,0.4858843139597748,Faible,Continuer le suivi régulier
3588-WSTTJ,0.5483366122673823,Faible,Continuer le suivi régulier
4075-WKNIU,0.050766448265390306,Faible,Continuer le suivi régulier
5090-EMGTC,0.15267952138218896,Faible,Continuer le suivi régulier
2346-CZYIL,0.01976218028253813,Faible,Continuer le suivi régulier
3798-EPWRR,0.6323493497112616,Faible,Continuer le suivi régulier
6258-NGCNG,0.09767576616522672,Faible,Continuer le suivi régulier
4186-ZBUEW,0.1147849798393276,Faible,Continuer le suivi régulier
5274-XHAKY,0.23071824027221308,Faible,Continuer le suivi régulier
1442-BQPVU,0.24197449851833439,Faible,Continuer le suivi régulier
3978-YNKDD,0.020472882666175363,Faible,Continuer le suivi régulier
4940-KHCWD,0.017416748769081187,Faible,Continuer le suivi régulier
9412-ARGBX,0.05075331209902685,Faible,Continuer le suivi régulier
1389-CXMLU,0.6674578423592245,Faible,Continuer le suivi régulier
9589-ABEPT,0.05082701138893591,Faible,Continuer le suivi régulier
9388-ZEYVT,0.0915071101526696,Faible,Continuer le suivi régulier
0305-SQECB,0.06443208224897962,Faible,Continuer le suivi régulier
7605-SNLQG,0.14601034126637566,Faible,Continuer le suivi régulier
4670-TABXH,0.05622641213587612,Faible,Continuer le suivi régulier
5561-NWEVX,0.7819970798266432,Haut,Offre de fidélisation personnalisée
0064-SUDOG,0.026215135269825485,Faible,Continuer le suivi régulier
8561-NMTBD,0.17589888585203764,Faible,Continuer le suivi régulier
5161-XEUVX,0.048498604787676425,Faible,Continuer le suivi régulier
8292-FRFZQ,0.04496473896101037,Faible,Continuer le suivi régulier
8591-NXRCV,0.13806364016447295,Faible,Continuer le suivi régulier
7895-VONWT,0.40081105932981165,Faible,Continuer le suivi régulier
4526-RMTLL,0.03286167177295184,Faible,Continuer le suivi régulier
6253-GNHWH,0.009248720875844336,Faible,Continuer le suivi régulier
4566-NECEV,0.6780515591726755,Faible,Continuer le suivi régulier
8080-POTJR,0.13644641976950247,Faible,Continuer le suivi régulier
6906-MPARY,0.09315040512421371,Faible,Continuer le suivi régulier
3662-FXJFO,0.020685596827211564,Faible,Continuer le suivi régulier
8107-RZLNV,0.14786955224079118,Faible,Continuer le suivi régulier
0516-OOHAR,0.2106963661127678,Faible,Continuer le suivi régulier
2027-CWDNU,0.36201073226481834,Faible,Continuer le suivi régulier
2737-WFVYW,0.7453007929822444,Haut,Offre de fidélisation personnalisée
9912-OMZDS,0.4603144289887714,Faible,Continuer le suivi régulier
3733-ZEECP,0.17941550484786004,Faible,Continuer le suivi régulier
7878-RTCZG,0.3822922478817597,Faible,Continuer le suivi régulier
2452-MRMZF,0.014335423696627762,Faible,Continuer le suivi régulier
2272-QAGFO,0.7046558136530213,Haut,Offre de fidélisation personnalisée
7103-IPXPJ,0.25909003917814694,Faible,Continuer le suivi régulier
